,0
0,0.9931626924664851
1,1.2297023928842823e-07
2,0.9999999999996512
3,0.9999999997001887
4,0.9999934282747938
5,0.9999994633026825
6,4.172751638230675e-06
7,1.1488254602449183e-07
8,0.004787175339276424
9,0.9998774362724752
10,1.0
11,0.7000224714047721
12,0.7547317683609023
13,0.08305220733410773
14,5.056620467717942e-11
15,2.6820014710741884e-10
16,0.9999994815612908
17,7.079128235691785e-14
18,0.002298658829560576
19,0.9999999999999998
20,1.0
21,0.05941341452477856
22,0.167179087395431
23,0.01927029559365905
24,0.999999999846775
25,0.008204765500248661
26,0.999999978783505
27,5.141586231755574e-13
28,0.9999999673280844
29,0.9999899691607211
30,0.9999999999999982
31,1.1425349926639404e-12
32,0.259595244973639
33,0.9999999999999993
34,0.9999999987603736
35,0.9999999957186336
36,0.9999999734527218
37,0.9996280871864728
38,4.0941706015062174e-08
39,0.999999998541752
40,0.9999998835645834
41,2.7835170707896664e-05
42,0.9999999999835216
43,0.0004193684106157706
44,1.7547834849850322e-15
45,1.2910365737260006e-06
46,0.0005745687881198386
47,0.0002914783210278905
48,0.057878383795977865
49,2.4017786835267017e-16
50,0.9986427970574403
51,1.0490385758867814e-11
52,0.10796198821317975
53,0.9999964380732342
54,0.9995187195586297
55,0.013166947168215792
56,0.99999999953295
57,0.9999793802360815
58,2.2046174671288542e-13
59,0.9999942080473989
60,1.4055329279712636e-05
61,0.9999960303859551
62,2.6436941312925937e-05
63,0.24992077166003826
64,8.369676614931415e-07
65,2.2206983488227e-09
66,0.9988828359505383
67,0.00022183373306878206
68,3.353321349782076e-10
69,9.75485544367282e-09
70,0.9999999983611829
71,0.0037625375205284197
72,0.38092501821003083
73,0.03149635354619683
74,0.9999999991062452
75,0.42822733525777124
76,0.8230950127369546
77,0.9999999987978196
78,0.9999999999920088
79,0.7614794245463683
80,2.3924415966707848e-11
81,4.413317963213992e-15
82,0.9999999999990075
83,1.0893197348721217e-14
84,0.9963683762875077
85,0.009009990669763183
86,5.907276487945013e-09
87,0.9999999560671199
88,0.0007643432867689335
89,3.011497320637772e-06
90,7.326667231303221e-09
91,0.9999226784649593
92,1.0
93,0.994831605001967
94,0.9999955438461183
95,0.9994057586224805
96,1.045179214371047e-05
97,0.06657022547708127
