,0
0,1.0
1,0.002332233480800085
2,1.0
3,0.4904533726356994
4,0.174950262372281
5,1.0
6,1.0
7,0.1365094887426402
8,4.546610062152345e-09
9,0.9999518165589465
10,0.9900314151958957
11,0.9999984439310972
12,0.999707252312829
13,0.2534047582928814
14,0.9999999999845677
15,0.9999999430944914
16,3.0241604976184787e-18
17,0.9998977554412599
18,0.9998552234901487
19,0.9388646550766894
20,0.9999999998693929
21,2.9127546900011e-11
22,3.000855723883632e-16
23,0.3411932716270808
24,0.9999997245699946
25,0.999999691879483
26,0.9665827864769299
27,1.0
28,0.002774855750316715
29,0.9999999999999896
30,4.9536165898971115e-06
31,7.589977535381115e-09
32,0.9999999668247754
33,0.00030206376626712726
34,0.9994243200231232
35,8.093525147176323e-06
36,6.133903553113816e-11
37,1.4910855413094473e-10
38,1.1916554747862628e-06
39,6.330604007001997e-07
40,3.812381142817754e-10
41,2.4151040517462728e-12
42,0.9999279760776878
43,0.9999766511712713
44,0.999993375282154
45,0.9999984186780494
46,1.2431855597841378e-08
47,0.0001162383585525477
48,0.8816624340947903
49,0.9999999999999984
50,1.5003392679256201e-06
51,5.314155068287029e-08
52,0.999999863422008
53,0.999993992413462
54,1.0
55,1.3356338897638987e-24
56,0.9999649176730573
57,5.507471035637739e-13
58,0.8638489938452957
59,1.048158608846619e-09
60,2.5764731552766055e-09
61,5.3234969377974584e-09
62,5.066198650302343e-06
63,1.0
64,0.10329835207854315
65,0.0021384482946945464
66,0.23646280976569456
67,0.0006786653930652072
68,0.9999994405411233
69,0.9560060855363014
70,1.353664527762251e-10
71,0.00011394417904834861
72,1.189118872900569e-06
73,0.9999999977478131
74,0.01461656947897987
75,0.001312896993936515
76,2.849968953225852e-07
77,0.009622951113734284
78,0.9999999950987957
79,0.9999529565654791
80,0.9947280174325739
81,0.0007758505546119775
82,0.999859781847625
83,3.059557160116485e-06
84,0.9999710667688444
85,0.9999999999958393
86,0.7280565301182745
87,0.999146697659469
88,0.9999485862946444
89,0.9845605459939483
90,0.9819454018193098
91,1.0
92,0.9847396261904684
93,9.057078894469812e-11
94,4.049952588293398e-10
95,0.8696157921080276
96,3.921087586131711e-08
97,2.822679789628282e-07
98,1.7674872462771508e-08
99,0.16219689723379008
100,0.0026625554590239053
101,0.999999985167539
102,0.0016667843661194307
103,0.9999999932140473
104,0.9999997437760583
105,5.281634741400203e-07
106,4.0682011898520595e-05
107,0.999999991743311
108,0.9999999998910465
109,0.999777396626526
110,0.00021444335040806298
111,0.006068875450087206
112,5.390475664803277e-15
113,0.9999999869708609
114,0.9999999798926731
115,3.3785584342831325e-06
116,0.9999893403260561
117,2.3432993590575687e-29
118,4.1998230610842596e-13
119,0.999999999398401
120,9.179429612534112e-16
121,2.485799226950998e-10
122,0.9999722412173109
123,1.0
124,1.0928361673885083e-23
125,0.9999991094038692
126,0.9899834577792348
127,2.4724510489241914e-13
128,0.9999999989671939
129,2.6947209635874685e-07
130,0.9999999834882898
131,5.937650673776681e-07
132,0.9999884724469975
133,4.0865169367118207e-14
134,0.9999999952722307
135,9.655393641431903e-08
136,0.00022809477153733543
137,6.813827879399999e-05
138,0.9998972564691476
139,0.9999999999933549
140,0.7645129351143323
141,0.9999996848195919
142,0.9976821164853193
143,0.9999999980817047
144,0.024925669833512958
145,0.0466051077352304
146,6.337209571397142e-13
147,0.9999999862801314
148,2.647272545409884e-11
149,9.311146618778556e-05
150,1.9733231257881248e-23
151,0.9997627286075501
152,0.9956063829671165
153,0.9837769984340574
154,0.9998139234930447
155,0.9999999999999996
156,3.763649034615511e-07
157,0.9999993733432281
158,0.9999999806379404
159,0.00030098028973604864
160,0.9999977339141904
161,0.9998743907015762
162,0.9999999999817328
163,7.329932350741302e-15
164,0.021346396157709273
165,0.004999056128181182
166,0.999987057221919
167,1.0
168,0.999999999998004
169,5.476872094820978e-23
170,0.9999999999999052
171,0.9999999992042317
172,0.9999995627338105
173,0.001833622890907023
174,3.0918336204290304e-14
175,3.949038570966313e-08
176,3.860571397939236e-12
177,5.650032379826674e-06
178,0.9999999520244262
179,0.9999994712699471
180,3.236277786904455e-16
181,0.9999999988103754
182,0.9999637711978444
183,0.9999999961386727
184,0.26145685816126324
185,0.012260867183395037
186,0.028837756775312993
187,0.922499437269219
188,1.3568773278034782e-08
189,0.9999990853546116
190,1.1945175248547126e-18
191,0.985109833387368
192,0.0001378339436329972
193,0.9999999999998384
194,5.897628708053713e-06
195,1.8577397040551208e-07
196,0.9999999999982769
197,0.9929704743755798
198,3.90001620737054e-05
199,0.8938552309150691
200,3.110691325712289e-10
201,0.9998190978353776
202,2.524235832530892e-12
203,0.0009758283766048866
204,1.2542491499553621e-11
205,9.435571255856323e-15
206,3.333886989762943e-18
207,3.6863818854508406e-07
208,0.9999999998669766
209,3.52498484520734e-05
210,2.1553740061630398e-10
211,2.9591325982830416e-21
212,0.9559178013568849
213,1.0
214,0.9999999522711077
215,7.625722885178056e-05
216,1.0579016439908384e-08
217,0.999999999999996
218,0.9622725666766357
219,0.9999999998821252
220,0.021822410635274174
221,0.9999967831151326
222,1.290639887612711e-12
223,0.9999999999998068
224,1.0
225,1.1982428716306154e-06
226,0.999678116391085
227,0.9624094749091031
228,0.9999999999996778
229,1.6657032913191397e-06
230,7.300070842083228e-14
231,0.998795134726159
232,4.402695740718216e-08
233,0.012150017790042728
234,0.999870166078641
235,5.109103602580532e-17
236,3.0301811466725914e-11
237,0.9999997086091487
238,0.0005767797233082707
239,3.395048142218517e-05
240,0.0005024371620966338
241,0.9999999964743385
242,0.5032718635934592
243,0.9949104231162123
244,0.9998796803343096
245,0.001843342421534275
246,6.852727430892424e-08
247,0.9999861125476662
248,0.9999832827943153
249,0.05664705971105398
250,0.9999999954045822
251,2.3321767968325445e-22
252,1.0
253,1.0155009871579312e-09
254,0.9998527511532646
255,0.0007232144120087636
256,0.9999999999976268
257,0.9999999999999349
258,4.179004770769318e-05
259,0.9999999999999996
260,0.999488227194249
261,5.692372407872142e-16
262,0.9999999999293194
263,3.94634781315592e-19
264,0.9999993873859365
265,0.9999606134285189
266,2.5720480310018723e-08
267,0.0024823509254244306
268,0.9999999964153619
269,0.003680604230404981
270,0.9999999999998881
271,0.010813766572332868
272,5.607408519664076e-05
273,0.998637637525779
274,0.9999999983905266
275,0.0013957059392034922
276,9.27767804549936e-09
277,0.9999922180827936
278,2.841857386874002e-12
279,0.9942179337638266
280,0.9999999999999991
