,0
0,7.341615623072125e-08
1,0.9999999145730905
2,0.9999999972857312
3,0.864737471799191
4,0.9989648728457319
5,9.700822954877553e-08
6,0.005533095007026506
7,1.9504764245798263e-05
8,0.9999999999831426
9,0.9999999999993823
10,0.9999999872437534
11,0.9999011861400693
12,0.9796304590824275
13,0.9999999999975324
14,0.0001441331910167555
15,0.9999998943916426
16,0.22989033193303451
17,1.940586642720166e-05
18,1.0
19,0.9898862392760324
20,0.9829093713430254
21,0.0006418616594776105
22,0.2033546149208616
23,0.9816604039714478
24,5.9151104027570126e-08
25,0.9999999999997853
26,0.9999977873073472
27,2.282704541253622e-22
28,0.9999297835190696
29,1.6383839318893576e-13
30,1.0
31,1.7422522411507023e-07
32,0.9999862948670989
33,0.9999575081608446
34,0.9999060328835291
35,4.948216398866245e-07
36,0.9999999999973812
37,0.9999999999588662
38,0.0006688416636496066
39,0.999937574874551
40,1.9255982375036213e-06
41,0.0016668567464933998
42,0.999998368579211
43,5.796011491099509e-15
44,0.5211987858303313
45,0.9999996063744356
46,0.9999997752916462
47,0.895091773837465
48,9.347501470899552e-07
49,3.351110237270191e-10
50,0.9999984224021398
51,1.2691994048920692e-10
52,0.9999635751516084
53,1.0310536234867928e-06
54,0.9995181238701222
55,3.676839865703168e-05
56,8.528297907077155e-12
57,0.9999999077665468
58,0.11400621186817318
59,4.030640928354514e-13
60,1.5042437127527024e-08
61,0.9630966220381976
62,7.561179580868206e-05
63,0.9999999999999996
64,0.7709370351228747
65,7.445112847270972e-10
66,0.9229594374199827
67,4.94127304943321e-13
68,0.9999999999994784
69,1.1900394781272976e-11
70,0.9999999518830219
71,0.9999997860239069
72,2.8588055071977996e-14
73,0.0157616434147153
74,6.054680605448709e-25
75,0.9999999999860618
76,1.5064917437419554e-22
77,1.1478956816467082e-16
78,0.9999999999917122
79,0.9999999999081748
80,0.9999937173531251
81,0.26303272435477887
82,0.9994078754093912
83,1.0
84,0.33706177944577065
85,0.9999999999999956
86,0.9999999999987996
87,0.8141286378342106
88,0.5178141046619366
89,0.9999999348716648
90,7.482220047606984e-08
91,5.928980705031744e-05
92,0.9960634989020806
93,0.9998241358285503
94,7.15967366831026e-14
95,0.43981216871693357
96,2.411576454073276e-21
97,0.24810130335389016
98,0.9999999999999611
99,0.9768571713568179
100,1.2454519786933134e-16
101,0.9999999999999944
102,0.9999999999742974
103,0.9999999634937955
104,0.9242509261874209
105,5.602626389747254e-06
106,6.160086848682699e-09
107,0.9999547897932192
108,1.153438656346457e-16
109,3.170452909130886e-09
110,0.9999984864481051
111,0.9999586207504008
112,0.999998730395495
113,0.999999700372297
114,1.525495907236248e-12
115,2.529388284807744e-12
116,0.9359267490673057
117,0.9999999997483608
118,9.15889151387091e-12
119,0.0063554830513333615
120,0.49276956907227865
121,2.6783961491186837e-07
122,0.8204003851944938
123,9.470162254383839e-14
124,0.9998530521376507
125,1.1844649920163602e-07
126,7.330535645596545e-08
127,0.9997884451982263
128,0.999999999996174
129,0.9999999999999942
130,0.9999821193509795
131,0.06257013305323761
132,0.9999998533612224
133,2.4517789918071626e-08
134,1.6493026588248027e-15
135,0.2942663187011938
136,0.030538026527878
137,0.037507930053499644
138,0.00021397245645417133
139,3.740355603289467e-07
140,0.9999999999938036
141,6.761624659055026e-06
142,1.5312923588941977e-12
143,0.9999999573061058
144,0.9999999999958009
145,2.1388609397497906e-08
146,0.0053352199850693885
147,0.999996838281006
148,0.9999999984923942
149,1.3832071879972974e-13
150,0.07792778612739366
151,0.983919203661573
152,7.618865055984817e-08
153,1.8892283570730998e-07
154,0.1301825500709541
155,0.9999999108705429
156,0.7668451431897886
157,2.2044822973117325e-17
158,0.9949687377892656
159,1.0
160,2.1774196127237098e-15
161,0.9999926513242401
162,5.853613894833131e-06
163,0.0002082452241606342
164,0.05113203854814421
165,0.998292650152168
166,0.7004193362654216
167,0.9999944824124004
168,3.272636534650819e-16
169,0.9999999068173038
170,0.7145743915353564
171,1.0
172,0.007762334278608088
173,5.140445477443295e-05
174,0.9531506702555113
175,0.9999979954397423
176,4.690815865892508e-09
177,0.9999999852485284
178,0.9999999999997466
179,0.9999960437833999
180,3.0635651402756287e-15
181,0.9999999999058835
182,5.271667678858037e-07
183,8.957889341047014e-09
184,2.2995830795847133e-15
185,7.164245010475852e-06
186,0.21572563029601557
187,1.0
188,0.9999999968854079
189,7.1013012131102415e-06
190,0.9999999999085545
191,0.9999999895966419
192,1.7554859671512476e-11
193,0.9999999999999989
194,0.5891698022664866
195,0.9897087132862674
196,0.8778747980295359
197,0.9985478783785297
198,0.9963655500890006
199,0.9999945800859633
200,2.535081863195143e-12
201,7.998219916175456e-10
202,0.9273086885048692
203,1.1570787009048367e-06
204,0.000249527568592383
205,6.20165358480466e-10
206,0.9999999817340365
207,1.2344317444358396e-11
208,0.9978674516267361
209,0.00010992394393586502
210,1.0
211,0.9991531798603657
212,0.9999999980700165
213,0.6745964182410609
214,3.688832082002897e-06
215,2.981757566369645e-07
216,1.7107651182845817e-08
217,9.478240950940428e-07
218,0.7002504225182683
219,1.0
220,6.484160649867288e-13
221,0.30979991044587846
222,1.357089405566174e-05
223,0.9998622618603076
224,0.9997655784711087
225,0.9999490762778003
226,0.9982441253487137
227,0.4636763037742279
228,2.4763668168554082e-05
229,1.1084631641150836e-10
230,5.684261317770087e-11
231,0.9987864521362129
232,1.0529305583545445e-06
233,0.0635216449911352
234,0.9999999999999944
235,8.629682442275027e-17
236,0.9981006931519577
237,0.9999998228335857
238,0.9949318204582593
239,0.9949791804761984
240,1.3403772385189294e-05
241,0.9999999999296771
242,0.9999999727747043
243,0.9999999999991742
244,0.999479418850254
245,3.8352560523488653e-28
246,1.3675105111864367e-09
247,0.9999999999999898
248,0.9935973413370935
249,1.3287060613292521e-10
250,0.9998276792063924
